time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
132841,-1.5141985,1.6827407,13.665146,-1.0042,0.2827,3.7986999,-0.4078,1.4824,9.6853,-0.9404881,0.11039207,0.14421655,0.03897,0.0683,0.703786,0.706045,0
132881,-2.5243027,1.6707888,12.546421,-2.1622,0.43469998,3.2166998,-0.3972,1.1735,9.728,-0.8206538,0.00827286,0.3634648,0.027941,0.056797,0.70698,0.704395,0
132921,-0.7498735,1.5744845,12.979897,-0.70269996,0.68079996,3.0895,-0.4446,0.7607,9.7669,-1.5158359,0.50799555,0.6848323,0.010901,0.043628998,0.714536,0.69815,0
132962,0.075513124,1.1559972,10.720086,0.9375,1.0426999,1.6298,-0.59419996,0.2615,9.7851,-0.43912485,0.091751955,0.27946213,-0.012757,0.030567,0.72386,0.689151,0
133001,-0.9845915,0.10024044,5.992189,-0.2074,0.29999998,-3.6172,-0.626,0.14119999,9.7856,-0.3661526,0.2271197,0.15332717,-0.018292,0.027153,0.727197,0.685647,0
133041,0.145261,-0.9997899,7.788233,0.6502,-0.93329996,-2.1611,-0.709,0.0212,9.7809,0.24773203,0.07374016,0.35004324,-0.025698,0.025483,0.730396,0.682063,0
133081,1.0618763,-1.2527038,7.0342793,1.6984999,-1.4307,-2.9401999,-0.75699997,0.195,9.7754,0.9382715,0.2281669,0.26040313,-0.021657,0.033502,0.734687,0.677231,0
133121,0.4981759,0.3195589,4.2010384,0.8215,-0.4551,-5.0334,-0.8215,0.6512,9.7504,1.2251339,-0.6340607,0.05529203,-0.008463,0.052856,0.736212,0.674629,0
133161,2.8890927,0.28113675,12.20948,3.0723999,-0.43429998,1.6248,-0.56189996,0.9835,9.741,0.20765927,-0.18425441,0.02851868,0.012823,0.056412,0.735449,0.675105,0
133201,4.361498,1.1618487,9.903854,5.1902,0.0296,-0.2843,-0.5124,1.1274999,9.7281,-0.065484755,-0.53993505,-0.4927588,0.019663,0.060141,0.735254,0.674831,0
133241,-0.16199169,-0.7352881,16.493542,0.777,-1.5029,5.8928,-0.37489998,0.89479995,9.7585,-1.1628431,0.04808382,-0.7024078,0.017425,0.046363,0.72651,0.685367,0
133282,-0.6791297,0.94742393,14.962018,-0.4184,-0.2807,6.2339997,-0.4053,0.5945,9.7802,-0.14536847,-0.18263125,-0.36964327,0.006106,0.036203,0.72058797,0.69239,0
133321,0.37711552,1.9222279,13.488626,-0.1646,0.5074,4.9179,-0.4041,0.5614,9.7822,0.03672173,-0.43978807,-0.40432298,0.00505,0.03493,0.719275,0.693828,0
