time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
1640,0.49368438,-9.836682,0.4685357,-0.0672,-0.079799995,-0.1264,0.45949998,-9.7758,0.6265,0.082047924,-0.04321435,0.06497861,-0.167749,-0.663261,0.697904,0.211835,0
1680,0.81354976,-9.783464,0.5668512,0.2796,-0.0116,-0.1302,0.4362,-9.7753,0.65,-0.017505653,-0.07929031,0.05544911,-0.167406,-0.662444,0.699232,0.210275,0
1721,0.84547883,-9.950293,0.854912,0.43019998,-0.0396,0.304,0.4229,-9.7767,0.6374,-0.034836773,0.025254915,0.008883726,-0.167003,-0.663031,0.69925797,0.208652,0
1761,0.66374934,-10.238774,-0.47129384,-1.9045999,-0.1449,-7.7485,0.4041,-9.7793,0.60929996,-0.21964969,-1.1456516,0.18367845,-0.17233,-0.662748,0.697114,0.212362,0
1800,1.3109117,-9.338977,2.5191789,1.0608,0.377,2.1706998,0.4003,-9.7815,0.5751,0.09258971,-0.3922453,0.010716322,-0.157053,-0.667841,0.700822,0.195373,0
1840,0.42109218,-9.90963,1.2212343,0.138,0.012499999,1.0821999,0.41099998,-9.7799,0.59459996,-0.004450589,1.6424595,-0.097843155,-0.159634,-0.66648,0.700451,0.199219,0
1881,-0.6716789,-9.963499,-0.6063651,-1.0432,-0.23429999,-1.1395,0.4156,-9.7782,0.61969995,0.06517059,0.6254038,-0.052708942,-0.178384,-0.660742,0.695201,0.219759,0
1920,0.15018348,-9.887967,-0.59645313,-0.3398,-0.0602,-1.3314999,0.4182,-9.7758,0.65489995,0.02713987,-0.21940534,-0.010088003,-0.184118,-0.657805,0.694249,0.226737,0
1960,0.23758142,-9.983294,0.5537501,-0.2914,-0.1875,-0.2724,0.4287,-9.776,0.645,-0.068765976,-0.6903301,0.036913715,-0.179,-0.659597,0.695458,0.221874,0
2000,0.9765566,-9.814772,1.2063999,0.45189998,-0.0678,0.5846,0.4306,-9.778,0.6117,-0.012322024,-0.40200168,0.0323235,-0.170564,-0.663111,0.697181,0.212436,0
2041,0.9352135,-9.736203,0.90340894,0.5421,0.0605,0.39069998,0.42859998,-9.7789,0.59959996,-0.011833333,0.059917152,-0.018483037,-0.16683,-0.664523,0.698036,0.208134,0
2080,0.65958345,-9.767893,0.47542143,0.278,0.030499998,-0.0916,0.4378,-9.778299,0.6015,0.02666863,0.116692714,-0.06033603,-0.167406,-0.664307,0.697716,0.209433,0
2120,0.36330575,-9.912493,0.34452564,-0.0941,-0.118,-0.2686,0.457,-9.7768,0.61179996,-0.003665191,0.10222393,-0.040631264,-0.168384,-0.663665,0.697307,0.212031,0
2160,0.31919497,-9.886023,0.49829084,-0.1656,-0.059499998,-0.15699999,0.4696,-9.7765,0.6081,-0.022218041,-0.08785988,-0.010646508,-0.168713,-0.663724,0.696815,0.213199,0
2201,0.6759023,-9.798386,0.74135023,0.15339999,-0.0396,0.0876,0.47419998,-9.7768,0.5988,-0.024713863,-0.05883505,-1.57E-04,-0.167563,-0.664372,0.6968,0.212134,0
2240,0.55810755,-9.809169,0.6864272,0.0717,-0.0196,0.1642,0.47739998,-9.7771,0.5908,0.016685348,0.01966986,-0.005218534,-0.167065,-0.664803,0.696645,0.211684,0
2280,0.87981164,-9.853223,0.5084518,0.3552,-0.0592,-0.096499994,0.4782,-9.7767,0.5967,3.14E-04,0.006161012,0.005270894,-0.16721,-0.664541,0.69676,0.212012,0
2320,0.7609539,-9.736759,0.6830179,0.3363,0.0389,0.0231,0.4775,-9.776899,0.5947,-0.01319469,0.00301942,-0.021851523,-0.16728,-0.664601,0.696692,0.211993,0
2360,0.21928015,-9.890812,0.7432464,-0.1969,-0.0694,0.1724,0.49109998,-9.7764,0.5924,0.028588492,0.020978857,-0.047891833,-0.16694,-0.664773,0.696438,0.212558,0
2400,-0.049981352,-9.970088,0.49803227,-0.504,-0.198,-0.0118,0.504,-9.7752,0.6002,0.020367993,0.01654572,-0.005951573,-0.166582,-0.664454,0.696555,0.213449,0
2441,0.5958019,-9.857905,0.4862911,-0.096999995,-0.0704,-0.1313,0.4991,-9.7754,0.60209996,-0.027366763,-0.11829842,0.052516956,-0.166353,-0.66455,0.696745,0.212709,0
2480,1.1110437,-9.737343,0.69362897,0.59529996,0.019299999,0.0484,0.4833,-9.776999,0.589,-0.020472713,-0.11386528,0.047769662,-0.165608,-0.665237,0.696924,0.210544,0
2520,0.66166157,-9.719578,0.8408245,0.3251,0.079399996,0.2724,0.4691,-9.7781,0.5807,9.08E-04,-0.002687807,0.013072516,-0.164737,-0.665771,0.697248,0.208456,0
2560,0.27001807,-9.893971,0.714516,-0.1988,-0.1064,0.13859999,0.4651,-9.778399,0.5791,-0.020036379,0.08510225,0.013072516,-0.165335,-0.665758,0.697071,0.208618,0
2601,0.28096434,-9.886339,0.41862136,-0.16399999,-0.096,-0.14019999,0.45819998,-9.7792,0.5717,-0.024626596,0.021223204,0.016318828,-0.166331,-0.665721,0.696704,0.209169,0
2640,0.45450568,-9.924378,0.47233766,-0.065299995,-0.134,-0.1374,0.44779998,-9.780399,0.5591,-0.042498767,-0.14149384,0.04277802,-0.166656,-0.66612,0.69644,0.208519,0
2680,0.68543124,-9.7819805,0.70877945,0.2329,-0.014599999,0.1285,0.4339,-9.7822,0.5383,-0.054262288,0.011309734,0.027122416,-0.165886,-0.667109,0.696333,0.206318,0
2720,0.56578815,-9.815298,0.56891024,0.16229999,-0.0232,0.075399995,0.426,-9.7834,0.5227,0.002164208,0.04626868,-0.00164061,-0.166593,-0.667527,0.695801,0.206191,0
2760,0.37452975,-9.877892,0.3821146,-0.042999998,-0.0625,-0.13239999,0.4254,-9.783299,0.5247,0.020402899,0.020333085,9.25E-04,-0.16729,-0.667277,0.69565797,0.206914,0
2800,0.20211852,-9.850483,0.4557698,-0.2181,-0.052899998,-0.1077,0.42409998,-9.7831,0.5294,-0.032532938,-0.03556981,0.012234758,-0.167242,-0.66711,0.695845,0.206861,0
2841,0.3885598,-9.856766,0.5989239,-0.114099994,-0.041899998,0.0758,0.4182,-9.7843,0.5125,-0.060405847,0.054646257,0.03122394,-0.167417,-0.667709,0.695397,0.206293,0
2880,0.43469125,-9.759849,0.600619,0.0442,0.0184,0.087299995,0.4068,-9.7858,0.4912,-0.039287362,-0.018378317,-0.004869469,-0.168671,-0.668207,0.694592,0.206371,0
2920,0.30116183,-9.947823,0.4887619,-0.13759999,-0.1183,0.032199997,0.4122,-9.7863,0.4777,-0.012950343,-0.01441642,-0.014730579,-0.168259,-0.668827,0.694186,0.206067,0
2960,0.6254517,-9.839374,0.51385313,0.17359999,-0.049399998,0.0111,0.4147,-9.7866,0.4693,-0.04527384,0.057752945,0.009215338,-0.168312,-0.669133,0.693857,0.206137,0
3001,0.424559,-9.815336,0.5699158,0.048499998,-0.0387,0.0955,0.4123,-9.787399,0.4536,-0.024661502,0.010419616,-0.018675024,-0.169107,-0.669532,0.693177,0.206482,0
3040,0.20522138,-9.829481,0.4529255,-0.2056,-0.0191,0.015999999,0.4213,-9.787399,0.4448,-0.015899949,0.08761553,-0.040282197,-0.169285,-0.669821,0.692659,0.207133,0
3080,0.21626346,-9.931541,0.3618309,-0.2306,-0.1077,-0.095,0.43649998,-9.7871,0.4382,-0.04033456,0.07534587,-0.043895032,-0.169992,-0.669893,0.691913,0.208806,0
3120,0.22199039,-9.952198,0.20572896,-0.2741,-0.17629999,-0.1959,0.4506,-9.7872,0.4215,-0.06852163,0.03642502,-0.012740904,-0.170767,-0.670334,0.690851,0.210273,0
3161,0.559659,-9.793472,0.31586224,0.0548,0.010799999,-0.081099994,0.4551,-9.788099,0.3949,-0.07079055,-0.018046705,-0.02893756,-0.17117,-0.671241,0.689808,0.210475,0
3200,0.46781746,-9.728992,0.21209754,-0.0335,0.0407,-0.14729999,0.46499997,-9.7885,0.3728,-0.10831513,0.041050144,-0.049008846,-0.170935,-0.672138,0.688985,0.210498,0
3240,0.592699,-9.729997,0.15061444,0.0613,0.0806,-0.17559999,0.4878,-9.7891,0.3227,-0.12533209,0.036983527,-0.050405107,-0.17126,-0.673954,0.686839,0.211441,0
