time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
1920,0.22306299,0.74322724,9.619002,-0.0394,0.0733,-0.2698,0.1963,0.66209996,9.7823,-0.03181735,-0.031503193,0.003543018,0.032681,-0.013093,-0.087276,0.995561,0
1960,0.180858,0.6932555,9.835735,0.0162,0.065299995,0.043399997,0.2092,0.6505,9.7828,-0.011484266,0.006544985,-0.006387905,0.031983,-0.013558,-0.087437,0.995564,0
2000,0.19347066,0.6839659,9.665469,0.006,0.0481,-0.093899995,0.20969999,0.648,9.7829,0.015236724,-0.013386675,-0.01563815,0.031998,-0.013554,-0.087562,0.995552,0
2041,0.13675681,0.62729996,9.738779,-0.0458,-0.0162,0.0241,0.21249999,0.6536,9.782499,0.037018433,0.023195425,-0.007557276,0.032265,-0.013736,-0.0879,0.995511,0
2080,0.18691054,0.7865527,9.342597,-0.24059999,-0.02,-0.43609998,0.2013,0.6673,9.781799,-0.024242623,-0.008970993,0.040055305,0.033098,-0.013097,-0.0877,0.99551,0
2120,0.32213503,0.74383056,10.082443,0.1973,0.1576,0.132,0.2047,0.6563,9.782499,-0.0230558,0.002949606,-0.006352998,0.032168,-0.013441,-0.087333,0.995568,0
2161,0.23530214,0.7236618,9.425848,0.004,0.094399996,-0.1135,0.20179999,0.6508,9.7829,0.027384216,-0.009442232,0.004590216,0.032363,-0.013059,-0.087251,0.995574,0
2200,0.1538993,0.5793968,9.81072,-0.0031,-0.0902,-0.0246,0.20899999,0.65889996,9.7822,0.004450589,-0.014992379,-0.013596115,0.032554,-0.013823,-0.087436,0.995542,0
2240,0.057547033,0.747872,9.570706,-0.1277,-0.032199997,-0.0244,0.21599999,0.6598,9.782,0.012007865,0.0230558,0.007819075,0.032626,-0.013888,-0.087547,0.995529,0
2280,0.41665813,0.7162111,10.000763,0.1381,0.103999995,0.1024,0.2149,0.65099996,9.782599,-0.008307767,-0.04733333,-0.009320058,0.031949,-0.014014,-0.087209,0.995578,0
2320,0.09464759,0.681294,9.67768,-0.0524,0.035299998,0.0243,0.2289,0.6511,9.7823,0.051015973,-0.01308997,-0.004590216,0.032305,-0.014631,-0.087519,0.995531,0
2360,0.2947454,0.65436405,9.743319,0.008599999,-0.022599999,-0.111499995,0.2365,0.6699,9.7808,0.030717794,-0.014713125,-0.001727876,0.03309,-0.015095,-0.087484,0.995501,0
2401,0.21937591,0.76721716,9.505718,0.0138,0.0423,-0.2183,0.2411,0.68329996,9.779799,0.0389732,-0.006248279,-0.014852752,0.033883,-0.015368,-0.087629,0.995458,0
2440,0.15475161,0.76760024,9.402068,-0.033999998,0.0585,-0.39389998,0.2399,0.6965,9.7789,-0.039776053,0.026476644,-0.002303835,0.034287,-0.015166,-0.087839,0.995428,0
2480,0.3787244,0.8270243,9.850934,0.0907,0.1227,-0.071499996,0.23279999,0.6814,9.7801,-0.055676002,0.009005899,-0.001553343,0.033284,-0.014878,-0.087793,0.995471,0
