time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
3402,-0.279,1.09305,9.964951,-0.103,0.032,0.263,-0.182,1.057,9.747,0.060225,-0.0044,0.0433125,0.048359,-0.025865,-0.613371,0.787888,0
3441,0.024,1.1190001,9.417001,0.178,0.043,-0.292,-0.17,1.085,9.744,5.50E-04,-0.01925,0.014575,0.049005,-0.027433,-0.612713,0.788306,0
3481,-0.38205,1.07595,10.144951,-0.194,-0.017,0.359,-0.175,1.065,9.746,-0.0400125,0.0968,6.88E-04,0.048452,-0.026365,-0.613076,0.788095,0
3521,-0.022950001,1.131,9.319051,0.166,0.04,-0.427,-0.18,1.09,9.744,0.0952875,-0.048125,0.0103125,0.049621,-0.026881,-0.61262,0.788359,0
3561,-0.60195005,1.0489501,10.03695,-0.426,-0.038,0.279,-0.172,1.087,9.744,-0.10065,0.0510125,-0.0301125,0.049244,-0.027127,-0.612951,0.788118,0
3601,-0.016050002,1.16205,9.70695,0.181,0.076,-0.047,-0.194,1.081,9.744,0.0889625,-0.054449998,0.0848375,0.049741,-0.025998,-0.612011,0.788854,0
3642,-0.18105,1.22895,9.508051,-0.019,0.116,-0.235,-0.157,1.109,9.742,-0.093225,-0.0268125,-0.0462,0.049711,-0.028329,-0.611655,0.789052,0
3681,-0.52605003,0.98700005,10.530001,-0.335,-0.079,0.781,-0.182,1.06,9.747,-0.040975,0.0308,6.88E-04,0.048467,-0.025856,-0.612382,0.788651,0
3721,-0.24300002,1.12395,9.462001,-0.069,0.031,-0.292,-0.161,1.085,9.745,0.0985875,-0.1343375,0.047575,0.048865,-0.027461,-0.612046,0.788833,0
3761,-0.32505003,0.99000007,9.675,-0.164,-0.109,-0.074,-0.148,1.09,9.744,-0.0858,0.0595375,0.015675,0.048655,-0.028089,-0.611649,0.789131,0
3801,-0.171,0.84405005,10.405951,-0.003,-0.214,0.656,-0.16,1.045,9.749,-0.0165,-0.047025,0.0507375,0.047227,-0.026215,-0.611235,0.789603,0
3842,0.04095,0.85095006,9.55095,0.168,-0.226,-0.199,-0.127,1.071,9.747,0.1912625,-0.0501875,-0.015262499,0.047246,-0.028341,-0.611077,0.789651,0
3881,-0.45105,0.83895004,9.264001,-0.329,-0.264,-0.482,-0.119,1.094,9.744,-0.06985,0.0350625,-0.0589875,0.047922,-0.029448,-0.612112,0.788767,0
3921,-0.51600003,0.85095006,10.02,-0.32,-0.197,0.261,-0.183,1.041,9.749,-0.0495,0.089375,0.049775,0.047766,-0.025162,-0.612578,0.788563,0
3961,-0.147,1.11405,9.1699505,0.044,0.055,-0.582,-0.18,1.047,9.748,0.034649998,-0.0726,0.029424999,0.048047,-0.025724,-0.612163,0.78885,0
4002,-0.41295,1.1040001,9.927,-0.207,0.069,0.097,-0.187,1.033,9.75,-0.1571625,0.123475,0.032725,0.047499,-0.024621,-0.612053,0.789004,0
4041,-0.20700002,1.11405,10.273951,0.019,0.105,0.516,-0.223,0.998,9.753,0.006875,-0.0064625,0.0763125,0.047288,-0.02218,-0.611356,0.789629,0
4081,-0.15,1.164,9.9529505,0.048,0.144,0.19,-0.198,1.013,9.752,-0.0367125,0.020075,0.0284625,0.047106,-0.023646,-0.611123,0.789778,0
4121,-0.19995001,1.11195,10.2310505,0.041,0.115,0.489,-0.218,1.001,9.752,0.006875,0.0413875,0.0774125,0.047296,-0.022388,-0.610333,0.790414,0
4161,0.04605,1.1719501,9.73305,0.242,0.141,-0.039,-0.187,1.03,9.75,0.042075,-0.027775,0.029424999,0.047528,-0.024603,-0.609405,0.79105,0
4202,-0.246,1.12395,9.7879505,-0.051,0.066,0.031,-0.193,1.05,9.748,0.0697125,0.0265375,0.00715,0.048522,-0.024932,-0.609472,0.790927,0
4241,-0.13995,1.04205,9.331051,0.039,-0.046,-0.415,-0.176,1.081,9.745,0.039875,-0.05555,-0.013062499,0.049225,-0.026592,-0.609538,0.790779,0
4281,-0.42495003,1.00905,10.02705,-0.242,-0.055,0.277,-0.178,1.065,9.747,-0.06655,0.055275,-0.0334125,0.048604,-0.025931,-0.609963,0.790512,0
4321,-0.291,1.03695,9.795,-0.112,-0.048,0.086,-0.186,1.056,9.747,0.0548625,-0.0991375,0.0114125,0.048556,-0.025376,-0.609997,0.790507,0
4361,-0.31005,1.07805,9.89295,-0.132,0.009,0.141,-0.167,1.066,9.747,-0.026124999,0.064899996,-0.036575,0.048323,-0.026499,-0.609983,0.790495,0
4401,-0.35595003,1.03995,9.814051,-0.154,-0.036,0.06,-0.199,1.071,9.745,0.0900625,-0.0405625,0.0081125,0.049532,-0.025344,-0.60999,0.790452,0
4442,-0.27405003,1.059,9.369,-0.1,-0.046,-0.386,-0.171,1.095,9.743,-0.0133375,0.0020625,-0.0334125,0.049637,-0.027256,-0.610113,0.790288,0
4481,-0.39195,0.915,10.07505,-0.172,-0.155,0.319,-0.208,1.068,9.746,-0.0314875,0.08195,0.022,0.04968,-0.024929,-0.610603,0.789983,0
4521,-0.09,1.15005,9.558001,0.12,0.053,-0.21,-0.202,1.076,9.745,0.0059125,-0.0609125,0.00715,0.049835,-0.025445,-0.610348,0.790154,0
4561,-0.41805002,1.0570501,10.188001,-0.203,-0.011,0.44,-0.204,1.059,9.747,-0.0367125,0.04675,0.0103125,0.049231,-0.0248,-0.610309,0.790242,0
4601,-0.022950001,1.179,9.490951,0.186,0.095,-0.265,-0.199,1.076,9.745,0.059125,-0.031075,0.0092125,0.04974,-0.025508,-0.610063,0.790378,0
4641,-0.363,1.03695,10.02,-0.167,-0.042,0.265,-0.186,1.078,9.745,-0.044275,0.01265,-0.0215875,0.049356,-0.026095,-0.610367,0.790148,0
4682,-0.025050001,1.2030001,9.40695,0.16,0.105,-0.345,-0.174,1.092,9.744,0.0793375,-0.05335,-0.011,0.049612,-0.027064,-0.610204,0.790225,0
4721,-0.39900002,1.0690501,9.838051,-0.239,-0.036,0.09,-0.155,1.099,9.743,-0.078375,-0.0416625,-0.0738375,0.049154,-0.028068,-0.611094,0.78953,0
4761,-0.25500003,0.98205006,9.89295,-0.086,-0.091,0.141,-0.158,1.071,9.746,-0.0165,-0.027775,-0.020624999,0.04823,-0.027132,-0.611873,0.789017,0
4801,-0.38895002,0.95100003,10.21695,-0.234,-0.116,0.466,-0.147,1.056,9.748,-0.0059125,-0.0033,-0.0471625,0.047183,-0.027162,-0.612807,0.788354,0
4841,-0.34395,1.03995,9.699,-0.18,-0.035,-0.049,-0.162,1.071,9.746,0.0900625,-0.056649998,0.031625,0.048269,-0.027094,-0.613443,0.787796,0
4882,-0.20700002,1.095,9.786,-0.032,0.034,-0.007,-0.144,1.082,9.745,-0.060225,0.0658625,-0.014162499,0.048118,-0.02806,-0.613239,0.78793,0
4921,-0.279,1.08105,10.08495,-0.103,0.006,0.332,-0.169,1.069,9.746,0.058025,-0.044825,0.00495,0.048428,-0.026816,-0.613274,0.787927,0
4961,-0.18105,1.0900501,9.45495,-0.006,-0.018,-0.29,-0.143,1.109,9.742,0.0708125,0.003025,-0.0312125,0.049167,-0.029054,-0.613766,0.787419,0
5001,-0.26700002,1.095,9.77595,-0.14,-0.022,0.037,-0.159,1.112,9.742,0.0143,-0.0149875,0.015675,0.049809,-0.028543,-0.613976,0.787233,0
5041,-0.162,1.15005,9.4480505,-0.009,0.021,-0.302,-0.141,1.122,9.741,-0.0218625,-0.012925,-0.0248875,0.049627,-0.029592,-0.613915,0.787254,0
5082,-0.411,1.0570501,9.798,-0.255,-0.046,0.048,-0.152,1.095,9.744,-0.0836,-0.02035,0.0242,0.048896,-0.028276,-0.614305,0.787043,0
5121,-0.20505,1.0830001,9.976951,-0.073,-0.012,0.237,-0.144,1.074,9.746,-0.03575,-0.029975,0.0347875,0.047798,-0.027931,-0.613829,0.787495,0
5161,-0.279,1.1020501,9.970051,-0.15,0.007,0.236,-0.135,1.068,9.747,0.0154,-0.0160875,0.0422125,0.047293,-0.028074,-0.613321,0.787915,0
5201,-0.043950003,1.15995,9.58695,0.087,0.069,-0.17,-0.128,1.088,9.745,0.03135,-0.0246125,0.0262625,0.047908,-0.028898,-0.612535,0.78846,0
5241,-0.26205,1.0180501,10.04205,-0.131,-0.07,0.291,-0.126,1.078,9.746,-0.043175,0.07865,-0.036575,0.047484,-0.028673,-0.612413,0.788589,0
5282,-0.23805001,1.059,9.972,-0.07,-0.025,0.223,-0.161,1.074,9.746,0.03355,0.0232375,0.0188375,0.048381,-0.027132,-0.612385,0.78861,0
5321,-0.19995001,1.059,9.670951,-0.036,-0.044,-0.073,-0.153,1.093,9.744,0.0836,0.0180125,0.012375,0.048923,-0.028036,-0.612326,0.788591,0
5361,-0.11895001,1.1520001,9.288,0.047,0.023,-0.465,-0.156,1.12,9.741,0.0111375,-0.02145,0.014575,0.050117,-0.028751,-0.611791,0.788906,0
5401,-0.18795002,1.07595,9.975,-0.034,-0.033,0.227,-0.142,1.109,9.742,-0.03575,0.01265,-0.017324999,0.049226,-0.028954,-0.611674,0.789045,0
5442,-0.25005,1.107,9.76395,-0.103,-0.006,0.009,-0.141,1.109,9.742,0.0270875,-0.061875,0.012375,0.049203,-0.029027,-0.612012,0.788782,0
5481,-0.28395,1.14495,9.76605,-0.144,0.033,0.023,-0.128,1.11,9.742,-0.0528,0.01155,0.015675,0.048831,-0.029599,-0.612046,0.788757,0
5521,-0.06795,1.12605,9.8550005,0.062,0.022,0.102,-0.13,1.093,9.744,-0.034649998,-0.0342375,0.0251625,0.04818,-0.028979,-0.611712,0.789079,0
5561,-0.20505,1.0830001,10.05105,-0.078,-0.011,0.306,-0.125,1.087,9.745,0.0048125,0.04455,-0.0121,0.047873,-0.028922,-0.611725,0.789089,0
5602,-0.19095,1.15005,9.948001,-0.059,0.034,0.212,-0.13,1.096,9.744,0.0367125,-0.012925,0.012375,0.048339,-0.02901,-0.61153,0.789209,0
5641,-0.303,1.18095,9.679951,-0.16,0.057,-0.071,-0.138,1.114,9.742,0.03355,0.045649998,6.88E-04,0.049311,-0.029245,-0.611446,0.789206,0
5681,-0.18795002,1.16205,9.59895,-0.025,0.028,-0.151,-0.151,1.128,9.74,0.0037125,0.036025,-0.0099,0.050333,-0.029182,-0.611632,0.788999,0
5721,-0.25305,1.1550001,9.835951,-0.092,0.013,0.107,-0.166,1.13,9.739,0.0048125,-0.011825,0.0188375,0.050904,-0.028618,-0.611851,0.788813,0
5761,-0.16395001,1.18305,9.522,-0.007,0.027,-0.217,-0.155,1.144,9.738,0.00165,0.0072875,-0.0088,0.051038,-0.029549,-0.611962,0.788684,0
5801,-0.27705002,1.09695,9.799951,-0.102,-0.039,0.053,-0.17,1.128,9.74,-0.0485375,0.038225,0.0177375,0.050864,-0.028514,-0.612178,0.788566,0
5841,0.01695,1.116,9.967951,0.168,-0.002,0.215,-0.155,1.119,9.741,-0.0037125,-0.0427625,0.0028875,0.05002,-0.028766,-0.611779,0.78892,0
5882,-0.23400001,1.143,9.66405,-0.093,0.002,-0.083,-0.137,1.127,9.74,0.0389125,-0.0320375,-0.0226875,0.049818,-0.029759,-0.611989,0.788734,0
5921,-0.22905001,1.0639501,9.702001,-0.079,-0.051,-0.07,-0.139,1.126,9.74,-0.0506,0.0350625,-0.0099,0.049783,-0.029662,-0.612324,0.788479,0
