time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
2081,-0.11895001,1.7410501,9.349951,-0.074,0.187,-0.34,-0.034,1.543,9.684,0.0309375,0.0143,4.13E-04,0.068022,-0.04006,-0.524945,0.847467,0
2121,0.22005,1.62195,9.843,0.247,0.077,0.149,-0.029,1.543,9.684,-0.020075,0.0163625,-0.0048125,0.067889,-0.040266,-0.524773,0.847574,0
2161,-0.31005,1.5670501,9.913051,-0.263,0.025,0.203,-0.035,1.54,9.684,-0.003025,0.0089375,0.0165,0.067935,-0.039945,-0.525032,0.847425,0
2201,0.28500003,1.5280501,9.69495,0.315,-0.038,0.068,-0.013,1.552,9.683,0.1013375,-0.0507375,0.0111375,0.067884,-0.041173,-0.524467,0.84772,0
2242,-0.19800001,1.6860001,9.288,-0.179,0.088,-0.401,-0.011,1.586,9.677,-0.0606375,-0.0155375,0.0122375,0.069305,-0.042243,-0.524681,0.84742,0
2281,0.201,1.54305,10.096951,0.246,-0.04,0.518,-0.015,1.553,9.682,0.0320375,0.0419375,-0.027224999,0.068004,-0.041092,-0.524182,0.847891,0
2321,-0.56895,1.62195,9.450001,-0.571,0.053,-0.307,-0.026,1.58,9.678,-0.0180125,-0.0688875,-0.0048125,0.069486,-0.041359,-0.524329,0.847667,0
2361,0.38505003,1.404,10.342951,0.395,-0.15,0.655,-0.013,1.553,9.682,0.069299996,0.003575,0.06435,0.068019,-0.041084,-0.52294,0.848656,0
2402,-0.23400001,1.74405,9.41205,-0.223,0.14,-0.263,-0.008,1.603,9.674,0.077825,-0.0859375,0.0292875,0.070061,-0.042634,-0.522481,0.848697,0
2441,0.15795001,1.69605,9.529051,0.125,0.071,-0.151,0.025,1.617,9.672,0.0097625,-0.039049998,0.038775,0.06986,-0.044405,-0.521898,0.848981,0
2481,0.57000005,1.5259501,9.549001,0.505,-0.085,-0.125,0.053,1.611,9.673,-0.1533125,0.002475,0.0089375,0.068797,-0.045483,-0.521864,0.849032,0
2521,-0.028050002,1.6099501,10.420051,-0.017,0.057,0.736,-0.009,1.549,9.683,0.0022,0.3551625,-0.1337875,0.067734,-0.041161,-0.522798,0.848763,0
2561,-0.80805004,1.7080501,9.490951,-0.715,0.119,-0.197,-0.088,1.583,9.677,0.052249998,-0.1689875,-0.0207625,0.071235,-0.038772,-0.524466,0.847559,0
2602,-0.20700002,1.5280501,9.309,-0.136,-0.055,-0.375,-0.065,1.578,9.678,-0.088275,-0.0922625,0.1518,0.070617,-0.039532,-0.52368,0.848061,0
2641,0.606,1.3990501,10.533001,0.635,-0.127,0.84,-0.039,1.514,9.688,-0.15015,0.1590875,0.039875,0.067089,-0.039025,-0.521889,0.849474,0
2681,-0.25800002,1.5469501,9.76395,-0.18,0.031,0.062,-0.064,1.507,9.689,0.1364,-0.114675,-0.044275,0.067394,-0.037603,-0.522542,0.849112,0
2721,-0.135,1.50195,8.986051,-0.087,-0.067,-0.72,-0.035,1.553,9.682,0.0235125,0.0089375,-0.0400125,0.068557,-0.040165,-0.523333,0.848415,0
2762,-0.40395,1.605,9.346951,-0.343,0.068,-0.368,-0.063,1.536,9.685,-0.122375,-0.061325,-0.00275,0.068716,-0.038533,-0.523762,0.848213,0
2801,0.081,1.4280001,10.0990505,0.114,-0.069,0.399,-0.031,1.483,9.693,-0.1117875,-0.0581625,0.055825,0.065412,-0.038448,-0.523624,0.848563,0
2841,-0.010950001,1.7560501,9.666,0.019,0.276,-0.039,-0.017,1.466,9.696,-0.020075,-0.088,0.0526625,0.064288,-0.038555,-0.52296,0.849054,0
2881,0.22005,1.6170001,9.823951,0.194,0.145,0.068,0.029,1.462,9.696,-0.1021625,-0.0251625,-5.50E-04,0.062924,-0.04047,-0.522543,0.849324,0
2921,-0.25800002,1.5619501,10.056001,-0.24,0.112,0.322,0.008,1.424,9.702,-0.121275,0.0589875,-0.0198,0.061775,-0.038537,-0.523075,0.84917,0
2962,0.21105,1.353,10.2289505,0.177,-0.041,0.562,0.013,1.389,9.707,-0.0180125,-0.055,0.0196625,0.060143,-0.037817,-0.522448,0.849705,0
3001,-0.07095,1.5160501,9.634951,-0.13,0.131,-0.063,0.021,1.393,9.707,0.010725,0.039875,-0.0314875,0.060107,-0.038243,-0.522164,0.849863,0
3041,0.22695,1.5000001,10.147051,0.208,0.101,0.44,0.009,1.397,9.706,0.0246125,-0.0103125,0.0506,0.060599,-0.03779,-0.522036,0.849927,0
3081,0.21495001,1.6699501,9.40005,0.182,0.221,-0.302,0.05,1.442,9.699,0.08965,-0.046475,-0.0389125,0.061506,-0.040774,-0.521644,0.849965,0
3121,-0.040050004,1.4640001,9.76395,-0.086,0,0.054,0.059,1.456,9.697,-0.0276375,-0.0209,-0.027224999,0.061872,-0.041583,-0.521902,0.849741,0
3162,0.117000006,1.5090001,9.76395,0.061,0.04,0.054,0.047,1.457,9.697,0.0479875,0.037675,-0.0303875,0.062249,-0.041068,-0.521841,0.849776,0
3201,0.19605,1.8900001,9.012,0.151,0.388,-0.689,0.039,1.491,9.692,-0.0072875,4.13E-04,-0.0378125,0.063915,-0.041657,-0.522104,0.849462,0
3241,0.10305001,1.5280501,9.75405,0.052,0.046,0.057,0.042,1.478,9.694,-0.12979999,0.0845625,-0.059125,0.063215,-0.041536,-0.523112,0.8489,0
3281,0.27795002,1.794,9.276,0.247,0.322,-0.421,0.025,1.461,9.697,-0.0691625,-0.0325875,0.0207625,0.062938,-0.040335,-0.523506,0.848736,0
3321,0.47595003,1.4830501,10.1640005,0.413,0.053,0.457,0.062,1.413,9.703,-0.1755875,0.0792,0.0037125,0.059866,-0.040618,-0.52319,0.849139,0
3362,0.16005,1.677,9.54405,0.096,0.288,-0.173,0.053,1.386,9.707,-0.022275,-0.0528,0.038775,0.05889,-0.039514,-0.522622,0.849609,0
3401,-0.102000006,1.8079501,9.46695,-0.168,0.403,-0.24,0.073,1.394,9.706,-0.07865,0.0600875,0.108075,0.058786,-0.040477,-0.521597,0.8502,0
3441,0.33,1.8040501,9.37395,0.271,0.4,-0.335,0.055,1.394,9.706,-0.15015,0.0089375,0.1368125,0.059535,-0.039588,-0.518943,0.851813,0
3481,-0.054,1.4470501,10.48005,-0.11,0.108,0.758,0.053,1.332,9.715,-0.173525,0.1357125,0.0100375,0.05685,-0.037859,-0.51787,0.852727,0
